time;model_id;model_name;port_name;data
0;3;nucleo;;visible
1;3;nucleo;;disappearing
3;3;nucleo;status_out;ready
3;3;nucleo;;disappeared
3;3;nucleo;;absent_ack
3.1;3;nucleo;status_out;ready
3.1;3;nucleo;;disappeared
6;3;nucleo;;absent_ack
6.1;3;nucleo;status_out;ready
6.1;3;nucleo;;disappeared
9;3;nucleo;;reappearing
12;3;nucleo;status_out;ready
12;3;nucleo;;visible
12;3;nucleo;;visible
