time;model_id;model_name;port_name;data
0;9;input_reader;;0
0;9;input_reader;out;Interphase
0;9;input_reader;;5
5;9;input_reader;out;Prophase
5;9;input_reader;;5
10;9;input_reader;out;Metaphase
10;9;input_reader;;5
15;9;input_reader;out;Anaphase
15;9;input_reader;;5
20;9;input_reader;out;Telophase
20;9;input_reader;;inf
23;9;input_reader;;inf
